lane_1,lane_2,lane_3,lane_4
65.20012,66.24336,65.62202,51.697533
64.314926,65.96676,66.29092,51.355083
66.76923,66.888176,66.1331,50.671818
64.77392,65.83191,64.54316,51.12595
64.55765,65.879906,65.20344,50.005295
67.52706,66.687004,65.51898,50.522938
65.47787,66.260254,65.99999,52.940567
66.581,66.82704,66.81576,52.5505
65.04962,63.91998,67.36374,51.22125
66.48935,64.0518,67.59618,50.97009
64.44815,64.95795,67.09558,46.85647
67.07662,66.210266,68.07148,50.529686
64.61,66.07406,67.08562,51.017944
65.67978,67.35544,67.11894,50.353626
63.918243,65.862785,66.850685,47.824387
64.24966,66.1977,66.99202,44.029938
65.3414,66.334526,66.91007,46.436455
65.30566,66.46029,67.01417,49.202198
64.44497,66.543495,67.161285,50.909355
65.025734,66.330185,65.682175,49.012524
63.870014,66.534584,67.399796,51.16656
65.87817,65.80116,67.259445,50.47376
65.77537,65.63526,67.47801,48.642452
65.80806,65.571846,66.72051,50.64111
65.52486,66.76593,66.58281,50.390453
65.1247,67.02357,66.23072,49.26323
65.96576,67.25582,67.02107,49.157055
65.42304,67.00456,65.77278,49.534992
64.82238,67.15401,66.49815,52.319515
66.78947,66.23913,67.39481,50.39074
64.47925,66.21466,67.15987,49.513683
65.77017,66.57739,67.13918,48.55206
65.32945,66.86543,67.05804,47.620052
67.19765,66.99618,67.2187,49.47184
65.53061,65.43146,66.17615,46.63617
66.2081,66.88563,66.909546,49.875374
65.69668,66.68657,65.88928,50.47324
64.654434,67.54315,67.01608,51.08068
64.769066,66.95419,66.07216,48.992825
67.22444,67.320435,67.491486,53.129616
66.229675,65.47698,60.169262,48.342422
64.93176,67.808174,65.27237,52.603836
66.29185,66.62835,66.01839,51.26976
66.92368,67.00311,67.19841,51.243877
66.85184,67.37963,67.83426,50.045376
65.81556,66.33192,68.17341,51.44011
66.52842,66.16066,67.60272,52.77754
66.471405,66.33345,67.65933,50.790424
66.74112,66.55268,65.059654,50.554314
63.130642,66.52784,66.884865,49.872208
65.91363,66.84673,67.3393,51.84796
64.732765,66.12944,65.87848,50.789
66.45623,66.97067,66.27565,51.461433
65.25938,66.78081,65.959816,49.11932
65.351776,67.36176,66.23045,49.670284
65.402626,67.0992,66.70857,50.305035
65.37968,66.97267,65.07942,51.134186
65.189316,67.55616,66.903336,52.58502
65.83652,66.2061,66.021675,53.28286
66.53354,66.73558,67.021835,54.04027
66.886795,66.40538,65.99006,51.33245
66.8902,66.67309,64.15108,50.576557
67.78249,67.12506,66.086945,51.446384
65.57926,66.26893,65.24442,47.99852
65.5242,67.389366,65.860954,51.823925
65.699524,65.548836,67.278076,50.24151
65.87714,66.09455,66.315025,49.87452
68.177956,65.83505,66.619415,51.434875
66.06957,62.06361,61.850937,45.91517
67.93037,66.56305,66.60578,51.71014
65.57611,65.19569,66.707855,50.81708
65.318344,65.26773,65.55942,51.918793
67.82738,65.68804,66.323685,51.258133
65.99076,65.73025,65.96485,51.56125
67.12584,66.056915,67.49375,52.205975
67.06532,65.22186,66.193436,52.69814
65.54816,65.0105,67.09672,52.263424
66.6952,65.98341,66.57535,53.16328
66.784294,64.662865,67.37709,53.46281
66.93678,65.557465,66.3554,52.01502
66.626945,65.44326,65.705284,53.40613
65.91212,65.42338,66.84357,52.595116
63.55873,65.3292,67.48159,51.025963
67.18936,65.53538,67.45795,53.420643
65.63275,63.862156,66.807495,53.304806
64.40906,65.97884,67.575226,54.364643
58.394653,64.638145,67.41322,53.52127
54.53825,65.20001,67.119026,53.554543
29.542868,64.508736,66.97176,52.315872
30.521286,62.99741,68.19372,39.440083
27.965055,65.666336,69.13026,45.177723
20.71855,65.02119,67.29444,52.02961
27.341835,64.182434,67.62821,45.57795
26.583416,61.947613,68.81923,51.877575
26.00436,62.76352,68.304825,55.49838
24.639273,63.95406,68.185486,56.608635
22.658293,64.35884,67.70586,57.48218
24.282536,65.909004,67.816246,58.34335
23.142696,65.343605,67.4972,57.914974
26.422466,64.46022,67.30936,58.275246
31.30702,64.82848,67.92081,59.648506
24.541225,60.534164,61.343765,54.714622
23.232061,64.7592,65.595665,57.93964
25.743486,66.25785,66.33246,58.720448
30.246479,66.37712,64.101524,59.843655
25.230572,66.13301,65.997,61.352505
28.489027,66.21289,67.467255,60.366455
25.304186,65.18496,68.38763,59.509293
25.949173,66.53455,68.83545,58.686527
27.951048,67.42527,67.73634,60.674984
24.813587,67.32912,68.43303,60.50027
29.697294,67.15483,68.57765,59.577896
32.141785,67.49079,68.512054,59.89425
60.160656,69.10552,69.3657,59.538692
63.588997,63.11895,62.03648,54.149525
65.14414,68.37806,68.518585,60.865726
66.08808,67.3153,66.70588,59.08875
66.57775,67.2228,67.62902,56.397907
66.05744,66.92581,67.369606,56.594383
65.45244,66.90173,66.6852,57.410824
68.0742,67.023315,67.85999,54.110447
68.87193,68.03357,68.25938,56.20068
68.23298,66.54286,67.7789,56.170013
67.904305,67.15202,68.26426,53.831707
68.59144,68.02575,68.40898,55.26836
69.67573,68.03484,67.03157,57.49203
66.471596,67.08162,66.94068,57.502197
67.83344,67.35846,68.08744,58.819084
68.45928,66.656586,67.5425,55.83375
67.76184,66.45858,68.12734,55.013153
66.795845,67.02175,66.97336,56.598553
67.77084,66.24619,67.564926,55.075546
66.97371,67.268425,67.1162,58.618286
68.03121,65.74507,66.881226,55.243607
69.80602,67.0234,67.62725,56.37496
67.11613,67.05746,66.20535,54.70688
69.816475,67.590996,67.81016,57.87534
66.259895,63.534004,66.58701,51.95656
66.65115,66.21797,66.66049,56.99461
66.70963,67.39366,66.89745,55.06071
66.283134,66.89194,66.61174,54.300655
67.193855,68.26006,67.86494,56.062576
68.353966,68.297035,67.02593,55.77004
68.40544,67.43489,67.1559,58.52266
67.08948,67.78634,66.873665,58.528046
67.82327,66.02758,67.28853,58.061996
66.93338,67.08647,68.34711,56.801643
66.841736,67.31747,67.7118,58.074905
68.29117,66.55249,67.42661,57.605556
65.68252,66.41945,68.38672,59.66866
65.5453,66.64259,68.081055,59.30525
67.4913,67.29263,68.222176,58.716793
66.85435,63.242626,61.167927,52.7313
69.21698,66.96373,65.70756,57.052784
65.38082,63.312412,67.119255,59.139385
66.98401,65.87852,67.83871,58.116554
66.19781,65.99251,68.176476,58.707256
66.88445,67.362724,68.34986,61.613155
65.37539,66.9738,66.10228,59.201206
64.07991,66.89376,66.95109,59.98745
68.01203,67.64275,64.24926,59.75523
63.82361,67.35974,65.81051,59.642696
64.50764,67.607445,65.544945,59.849293
64.486565,67.00802,64.57551,61.104496
65.50445,67.84914,62.74377,59.91511
63.723648,67.39339,65.08495,61.18919
65.47625,67.57109,67.212494,62.276333
65.53112,65.98932,65.404495,62.396896
67.23714,66.25641,65.79389,60.8779
67.45001,65.98702,68.0214,63.10113
66.60545,65.10139,62.637543,59.702087
67.861885,66.0434,67.54203,62.638588
63.814995,67.47829,68.317635,62.320538
66.2108,67.17013,65.27157,62.38326
62.732723,66.76423,67.44752,58.44552
64.397675,66.91389,65.27734,62.90679
62.632637,66.155975,66.73509,61.111935
59.631638,66.34584,66.52515,59.238277
63.372887,67.20871,63.37086,59.896217
63.63793,66.97529,64.50125,59.734108
67.0048,66.33504,66.325455,62.15615
62.74713,64.918564,56.36765,61.823273
68.51989,66.934944,66.23097,63.448368
62.755093,63.74887,65.42572,59.674885
65.60015,65.86654,63.17638,60.39346
65.50698,64.269585,61.0448,58.69809
66.133316,66.4576,64.063354,60.39421
64.78402,65.25061,65.28122,59.830036
64.34926,66.48936,64.95668,59.33448
62.958134,65.46971,65.05243,59.993282
61.473404,65.66079,61.15471,54.177204
62.139973,67.36228,64.23204,62.085903
62.036667,65.3523,61.971733,57.409637
62.415596,63.83636,64.85052,60.066193
60.892586,65.45509,66.84254,57.29024
62.848793,66.57338,67.03796,54.46965
58.881042,66.257706,66.88398,57.100235
62.28922,63.867218,65.864914,57.47553
56.65284,65.57461,62.7956,55.307056
64.73634,65.80811,65.12764,57.73608
55.95152,64.14163,67.54122,57.089928
63.419147,63.830425,69.44393,58.18663
57.34809,61.716732,67.50188,57.42516
60.007534,62.151615,66.432755,58.465256
61.462727,65.73674,62.579124,60.095562
61.71343,66.425705,63.855103,57.942562
61.471832,64.73775,65.82402,59.737823
62.388584,65.14362,67.056946,57.949436
65.75878,65.38164,60.066525,58.93502
61.755302,59.97181,59.970436,57.954033
59.85691,64.78462,64.785095,55.984276
64.41383,64.28493,66.59788,58.757484
62.44727,63.50263,65.96247,52.878586
64.51793,64.81342,66.08844,53.906387
62.744576,64.831566,64.76562,58.18076
60.928886,63.178955,66.705376,56.921635
62.988785,60.794716,67.64778,55.879436
64.18742,63.540802,67.495476,55.167213
60.743908,61.945534,67.76108,60.758305
57.356606,59.382057,65.22249,54.922928
63.893654,63.22122,68.11152,58.217434
54.871384,61.29357,65.04157,53.278095
58.428513,63.009583,68.09732,56.92916
64.80929,62.96576,66.264885,57.275597
65.16777,62.509174,65.52242,58.776154
62.51864,63.78553,63.745766,57.441616
61.64085,60.901794,66.86764,57.725582
64.50552,61.028065,68.29064,57.912827
66.283035,64.00066,69.1163,60.99727
66.88617,60.88701,66.65635,59.373444
65.4035,64.441055,65.58239,52.920887
62.29343,63.93365,67.54746,57.0236
66.60966,64.035355,66.268394,58.540844
66.77333,63.75216,66.63322,58.150204
65.6484,63.85126,66.22665,55.398827
66.57818,65.03726,67.887856,56.409718
65.91398,65.51778,67.032745,57.905693
65.86265,65.05675,67.04311,57.560432
66.36727,64.252075,67.65026,57.265892
66.49495,65.55122,67.84605,56.478542
66.64641,66.95541,67.47724,56.27251
65.28425,66.93531,67.33498,56.815266
65.24888,64.99549,66.45676,54.417667
66.662926,66.07545,66.76755,55.273846
68.12281,66.08096,66.972534,53.229996
66.35182,65.35418,66.40156,52.4822
68.62785,66.52802,66.281975,53.028812
66.02191,64.93737,65.72884,52.053337
66.47345,66.06759,66.4563,53.05926
67.85479,65.711494,65.0794,53.666378
68.01375,65.79982,63.40069,52.68069
67.47868,66.22461,62.360344,53.06997
67.19301,66.69422,63.233253,52.372814
67.51492,66.67146,58.88614,52.840073
68.649925,67.460625,55.30756,51.742336
67.841896,65.04588,38.26379,52.874603
68.70409,66.2828,38.37019,55.479687
68.65496,65.94029,30.06099,53.62336
68.96044,64.35942,19.307127,52.161953
68.821884,65.576935,20.949297,52.902733
68.65945,66.12977,19.403374,52.95531
68.25068,66.83525,18.460943,53.41053
67.68892,65.59948,16.718037,52.561523
68.68091,67.88926,20.75233,54.156464
68.37942,65.57707,21.54027,53.452267
68.35117,66.895935,23.752861,53.893784
68.57575,65.51109,27.128277,54.833717
67.38195,65.64755,28.473034,55.583836
68.65365,65.801704,34.009117,53.810127
68.29209,65.41593,28.597424,53.57866
69.10821,65.67758,26.485971,53.740692
68.54969,64.61899,25.497887,51.5179
69.096535,65.54092,31.419464,53.965683
68.352196,65.44831,30.074564,51.96097
67.73402,67.53674,45.925156,53.43528
67.217705,66.994995,48.30497,52.831295
67.87016,66.718094,62.071594,53.521713
68.034325,66.18477,65.846794,51.807957
66.970436,66.06685,66.12644,51.851887
67.386185,65.92247,64.87787,49.911037
64.56687,65.387,64.02794,52.31737
64.44463,66.16555,64.29913,52.762794
66.760445,66.0848,63.49977,50.095493
67.188416,66.44758,65.19217,51.778976
67.75179,66.41453,65.42596,50.943928
66.69119,66.24538,64.77069,51.109695
66.13295,66.45817,65.28926,49.982037
65.5888,65.69204,65.290474,50.0621
66.30168,65.30585,65.45193,51.0054
65.80861,67.240616,67.12845,51.36908
64.1912,65.269104,66.05001,50.153355
66.15134,62.90458,67.037384,49.5298
64.85622,64.615875,66.8899,45.937847
65.62776,66.20399,66.11339,49.190933
64.24449,65.715775,63.072945,49.1016
65.07325,64.621765,63.639896,45.249214
65.98495,63.160965,60.154285,49.218086
63.844402,65.06822,64.38914,50.868332
65.08457,66.8166,66.4916,49.176968
64.938805,65.3824,66.053955,49.967525
66.08513,66.837524,66.73309,51.46328
63.715393,66.479774,66.83916,51.0172
64.6102,67.03496,65.71242,50.950493
65.64094,67.67802,67.2032,51.005302
63.54926,66.780396,67.16052,51.91697
64.92491,65.918,66.32005,52.47799
65.98289,65.77535,66.504295,51.266914
63.600674,66.602974,65.45609,51.779335
63.880642,66.85825,65.24589,52.316097
62.667805,66.33553,65.184395,52.63776
65.17703,66.98598,66.87989,52.32674
64.934425,65.74867,63.818012,50.222168
65.26626,66.37034,65.86772,51.158684
64.59134,65.012665,63.989937,47.776005
65.52849,66.585075,65.940254,51.98288
64.056046,66.30942,67.10722,51.69392
65.13089,65.399376,66.87733,50.718483
64.43099,61.12486,67.156204,51.43881
63.06047,64.57716,66.29363,51.394268
65.04466,66.675156,66.55901,52.367527
64.25018,66.00201,65.975655,49.169235
63.423363,66.86529,66.64834,49.30912
63.911465,66.27111,65.939285,49.865402
63.574276,66.59182,65.473404,50.404236
64.651054,67.24463,66.02577,49.757927
63.84954,66.41744,65.06617,50.09541
65.93576,66.26944,66.55381,50.28334
63.908554,66.41875,66.19433,48.890717
64.379105,67.21324,65.80395,53.699528
64.32198,66.500595,57.618122,51.72285
62.694344,67.384865,64.99901,50.85623
63.382523,67.75855,65.69319,50.265274
64.615326,67.812126,65.77295,50.113224
64.569214,67.96493,67.04632,53.7279
65.09737,66.67089,65.71571,51.265144
65.41779,66.407364,66.99739,52.185303
64.76472,66.42677,67.27746,47.575935
64.43891,66.898544,66.15241,50.383335
65.32162,67.50148,66.60314,51.608555
61.335217,67.20919,65.45331,50.367588
66.837906,66.758575,66.45089,49.727135
64.83919,66.1475,65.6977,48.012733
64.457756,66.54742,67.40479,45.78246
64.78615,67.312195,66.384995,50.84708
64.861946,66.82164,65.57639,49.84684
64.97812,66.86171,65.8731,51.73369
63.75771,66.20699,65.36596,49.899445
64.490364,67.05644,65.968155,52.264206
65.73241,67.40429,65.964294,51.251087
64.758804,67.07655,66.559105,50.95429
65.77429,65.759415,66.90601,53.064125
65.57281,65.12253,65.66592,51.79189
64.799194,66.47196,66.02681,51.777294
65.7063,66.544525,66.464966,53.41242
65.74585,65.65819,65.93745,50.71081
67.10401,66.102905,66.20609,52.552345
66.30666,66.33383,65.85733,51.60557
65.49671,66.6918,65.108955,52.319233
63.52192,66.962234,66.32238,52.903477
64.2938,64.59994,63.98684,45.991474
66.797775,64.08505,66.121315,33.039234
66.35913,65.49125,67.369354,26.32576
65.89828,65.0551,65.72095,21.408508
58.70818,65.57984,65.921074,28.675
60.09501,64.901665,65.440445,21.239693
61.669434,65.91929,66.49594,18.742392
54.045956,64.52612,66.172874,15.979169
59.00467,65.15312,66.24435,19.868336
61.736267,64.74368,67.192,16.754908
39.137543,62.528507,65.643135,12.487404
29.059454,63.972374,67.50571,13.030848
31.982,64.99998,67.51656,17.166517
26.055767,62.10326,65.90659,18.250488
45.635178,62.829124,68.1015,23.001564
24.457472,63.30047,67.20575,28.352365
22.285372,60.2378,66.060104,21.094772
23.138742,62.049934,68.79607,16.232275
28.430698,63.035313,68.57359,17.040485
23.031666,63.59152,68.23435,15.646618
18.392597,63.12039,67.51667,15.881645
16.232475,62.346924,66.20683,15.394321
17.902996,61.896786,66.6086,15.817687
18.83855,62.792015,67.27987,15.74259
15.88844,62.424767,67.630585,14.926229
15.199161,62.926083,68.03109,13.411002
15.051711,63.089,66.52321,15.942452
16.234177,63.99013,68.10486,21.607725
21.373318,63.886,67.3856,17.77758
31.32304,64.525925,68.026985,18.009542
33.7414,64.631004,67.45063,22.364937
30.38135,64.77535,67.16654,25.156748
32.345284,62.79415,67.67985,24.974655
24.679916,56.32705,63.170258,20.530474
35.266552,64.04763,69.276215,17.817398
29.403204,63.779263,67.87068,15.295094
23.29065,63.466713,68.34409,16.438643
29.522795,64.81872,68.600426,23.624609
28.143776,65.14774,68.04692,24.95482
23.931927,63.918743,67.021194,24.046469
25.175901,67.3637,68.39604,37.029697
22.904053,66.066315,68.06631,39.06271
39.085014,67.51655,68.349045,43.4948
63.753765,64.20255,62.60028,51.96162
63.641006,66.83529,67.33315,54.04875
67.195946,67.0502,67.19207,53.804733
67.122406,67.36859,68.24658,54.743088
68.22452,67.22863,67.820694,56.225292
68.5843,67.26242,67.11393,55.419605
68.92517,66.9467,67.44557,54.589622
68.87489,67.794556,67.90443,55.89043
69.26639,66.71983,67.79956,55.03534
68.977615,66.74138,67.182465,49.829723
68.57236,66.6409,67.87734,53.14881
68.604645,66.729164,67.49301,53.189716
68.177414,61.46692,59.3661,53.433872
68.23102,66.17518,65.92068,55.83289
66.902214,64.771545,66.96363,56.193546
69.06307,65.94081,67.27059,56.66698
68.74729,66.081345,67.118164,56.311092
67.151855,66.54455,67.84395,56.22507
68.49544,67.465225,67.40886,56.16758
68.496284,65.9463,67.44119,56.693283
66.987656,66.42321,66.8736,56.331932
68.380745,65.93328,66.84314,57.26904
68.68302,66.83467,67.23254,55.46724
66.62603,62.57437,61.182545,56.267467
68.83118,66.52051,66.875244,57.452736
68.713905,65.6763,66.65522,56.45774
67.30473,62.978676,61.457146,57.85271
67.93996,67.22262,66.06927,57.57029
67.24394,66.928604,66.46006,56.32161
67.60825,67.52049,66.84331,56.034885
67.11377,67.58766,66.232376,58.132057
66.59973,66.81441,67.09269,56.927586
66.63226,67.19584,67.93485,56.300766
67.008415,66.569466,67.44693,57.39661
68.05985,67.723175,67.55804,57.865715
67.161896,67.41595,67.42052,57.654827
65.63666,68.0032,66.50788,59.38132
64.88607,67.052795,66.83083,56.91227
67.40262,66.642975,66.23242,52.74314
66.81709,64.416435,61.642986,56.662266
67.85404,67.829094,66.94583,58.03991
65.83562,67.442924,66.69539,58.08072
67.08893,67.26415,66.15111,57.12081
66.631645,68.41308,66.128235,59.13463
66.37714,68.23692,67.0849,59.207054
64.051056,66.74949,66.839455,55.826843
61.980263,67.93451,67.69478,60.268574
66.3201,67.99269,68.29664,60.87603
63.75641,67.35771,66.88047,60.97036
66.26614,67.87091,65.41778,60.110493
66.59515,68.67838,67.26099,61.05806
65.37869,68.06966,64.42928,59.34658
66.95577,65.524796,65.92287,53.571327
67.26698,67.35337,65.88781,53.731422
67.46119,64.14148,66.779045,60.70534
67.10243,66.0118,64.45945,61.006634
65.34609,67.20092,64.70369,61.6906
64.843056,66.55396,66.44872,59.998398
55.05842,63.00986,68.23676,54.323532
65.644516,66.55934,69.38577,60.117176
63.688606,64.83414,62.87641,59.615963
63.672886,66.96207,64.20446,55.6492
64.06468,67.39859,64.150314,58.641823
62.321728,67.51155,65.274185,59.0982
64.53687,68.56911,66.25342,61.92839
64.29185,67.15888,65.68213,58.33281
62.90364,67.06738,62.997826,58.462418
62.571083,65.129585,62.699547,61.655605
64.42978,66.34054,65.555534,61.438576
67.22403,66.42794,61.1323,63.28939
61.079243,65.17239,59.852654,58.36001
64.0397,66.039505,66.50291,61.658154
59.33587,64.89003,63.735577,59.10317
61.961937,65.98169,66.3082,60.29332
67.16532,66.87529,63.014435,57.457836
60.244736,67.225624,64.33879,60.695747
65.5589,66.05598,60.695995,60.392544
60.819977,66.81135,64.88819,59.225693
61.244602,65.901436,65.75137,60.380054
63.683445,66.64206,65.45271,61.941692
60.144577,66.67642,63.526283,61.688553
63.07772,65.78197,66.23821,60.883156
62.92699,63.751316,63.88099,58.340874
57.46502,66.252754,67.3808,61.26488
65.408936,65.1564,67.39005,56.932907
63.216125,66.835655,63.30559,57.34466
60.498,66.3462,66.298386,50.74242
59.12464,67.76606,66.97228,57.35196
62.725853,66.14582,63.936146,53.93088
61.00685,67.735535,66.75171,61.17476
60.921654,66.25889,64.9179,57.500145
61.65176,64.462524,64.45881,54.51691
61.942123,66.51715,64.07626,57.516785
60.659306,64.05468,63.85134,58.065235
65.0946,65.432365,64.29384,58.56494
58.621117,65.242294,63.174488,57.296257
52.363533,61.39943,64.45193,59.82887
61.57956,66.44036,68.206924,60.776855
56.47549,63.243145,67.743355,55.96732
61.15168,64.18902,68.05316,59.849136
61.885246,64.79638,66.528076,59.09757
57.170994,65.41257,60.402218,56.625515
66.38382,65.88795,66.68765,58.819576
65.45374,65.75137,67.14836,57.408985
59.9538,65.157555,65.13416,56.671463
63.929855,65.58364,61.345863,53.310837
57.425964,64.493576,65.39063,56.190662
61.830177,61.693336,65.9958,54.89669
63.28998,64.14547,67.72071,55.45698
62.607506,63.89571,66.74525,55.361996
59.94712,62.992702,67.30652,57.810966
